27 4096 0
219 67.8178 -56.8506 -0.776564 0.776564 28.9265 0 0 0.1188 -1 0 1
220 -21.8121 -15.4799 -0.755769 0.755769 11.3092 0.161332 0 0.1188 -1 0 1
221 53.5132 -126.03 -0.0246309 0.0246309 -12.3345 0 0 0.1188 -1 0 1
222 48.9388 -175.607 0.272764 0 13.5045 0.976664 0 0.054 -1 0 0
223 7.6904 -89.3523 0.195521 0 -5.40879 0.0333339 0 0.054 -1 0 0
224 82.6335 -56.6913 0.190193 0 -13.1068 0 0 0.054 -1 0 0
225 -6.83896 161.022 0.208894 0 -19.5732 0.836756 0 0.054 -1 0 0
226 -64.9591 -143.714 0.216914 0 -13.5927 0 0 0.054 -1 0 0
227 66.9823 155.563 -0.803486 0.803486 11.0161 0.931981 0 0.1188 -1 0 1
228 52.2152 -171.712 0.401247 0 17.2157 0.375328 0 0.054 -1 0 0
229 13.7319 38.4174 -0.859241 0.859241 0.358498 0.64831 0 0.1188 -1 0 1
230 -71.2355 122.558 0.853945 0 32.3688 0.957896 0 0.054 -1 0 0
231 -69.6172 174.543 -0.675074 0.675074 27.3042 0 0 0.1188 -1 0 1
232 60.7483 -60.4273 0.750107 0 -6.63578 0 0 0.054 -1 0 0
233 16.4296 -36.359 -0.239796 0.239796 -25.3804 0.214328 0 0.1188 -1 0 1
234 -52.9956 103.604 -0.987496 0.987496 10.6405 1 0 0.1188 -1 0 1
235 -18.3296 13.4624 0.716992 0 33.5628 1 0 0.054 -1 0 0
236 -6.17398 -6.89869 0.477595 0 34.0157 0.352061 0 0.054 -1 0 0
237 -49.5711 -17.1218 0.836704 0 -21.7523 0 0 0.054 -1 0 0
238 13.9738 -120.415 -0.137174 0.137174 -26.9485 0.364341 0 0.1188 -1 0 1
239 -24.7691 29.0118 -0.466264 0.466264 13.1794 0.673585 0 0.1188 -1 0 1
240 -51.7175 5.46253 -0.620303 0.620303 36.6685 1 0 0.1188 -1 0 1
241 -63.2407 -30.7353 0.707251 0 -25.5669 0.0772528 0 0.054 -1 0 0
242 -56.7967 -72.1455 0.206484 0 -9.9129 0 0 0.054 -1 0 0
243 44.9929 -104.434 0.579287 0 34.4492 0 0 0.054 -1 0 0
244 -5.71827 44.9914 -0.937053 0.937053 -3.81335 1 0 0.1188 -1 0 1
245 11.6714 -156.345 -0.412964 0.412964 24.8637 0.690815 0 0.1188 -1 0 1
246 4.97659 12.4041 -0.107647 0.107647 3.9395 0.610625 0 0.1188 -1 0 1
247 10.7353 -124.114 -0.768846 0.768846 -16.7308 0 0 0.1188 -1 0 1
248 -76.4094 91.1686 -0.279436 0.279436 -12.17 1 0 0.1188 -1 0 1
249 25.9199 -32.8557 0.595182 0 -27.0705 0.493195 0 0.054 -1 0 0
250 61.162 132.118 0.32638 0 0.116637 0.404879 0 0.054 -1 0 0
251 -50.045 -96.8131 -0.607909 0.607909 15.4184 0 0 0.1188 -1 0 1
252 17.1088 -57.8624 0.625077 0 10.6761 0 0 0.054 -1 0 0
253 27.4943 -94.2542 0.433283 0 -21.834 0.0315831 0 0.054 -1 0 0
254 87.9712 37.1511 0.707991 0 27.2397 1 0 0.054 -1 0 0
255 -18.507 60.5106 -0.717674 0.717674 -16.4857 1 0 0.1188 -1 0 1
256 -31.6818 -148.707 -0.982663 0.982663 13.0221 0 0 0.1188 -1 0 1
257 -52.5805 -170.448 -0.74604 0.74604 -18.9195 1 0 0.1188 -1 0 1
258 25.7266 73.4206 0.799221 0 34.8896 1 0 0.054 -1 0 0
259 -28.4729 -86.6076 0.636553 0 -4.62802 0 0 0.054 -1 0 0
260 -83.8389 119.036 0.247299 0 -6.80452 0.959664 0 0.054 -1 0 0
261 9.36849 -22.9945 0.724026 0 -8.91633 0 0 0.054 -1 0 0
262 85.4185 100.713 -0.720125 0.720125 -21.1359 1 0 0.1188 -1 0 1
263 -2.26238 142.039 -0.0617976 0.0617976 25.9027 0.411247 0 0.1188 -1 0 1
264 -2.73989 4.48476 -0.45414 0.45414 21.8079 0.625473 0 0.1188 -1 0 1
265 24.0261 -87.1604 -0.565115 0.565115 -19.1591 0 0 0.1188 -1 0 1
266 -14.0933 -132.381 0.0486237 0 32.3961 0 0 0.054 -1 0 0
267 -40.9847 -173.379 0.656994 0 32.4821 0.778285 0 0.054 -1 0 0
268 56.7098 -0.687329 -0.446193 0.446193 -23.6945 0.554394 0 0.1188 -1 0 1
269 27.2557 118.707 0.456227 0 -14.3533 0.660733 0 0.054 -1 0 0
270 -64.7967 -85.0738 0.789183 0 -12.8617 0.0694233 0 0.054 -1 0 0
